Mes;Tipo Pago;Provincia;Rango Edad;Genero;Sector;Tipo Empleador;Nacionalidad;Valor Pagado;Número Beneficiarios
7;Fijo;CARCHI;25 - 30 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;30 - 35 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;233,47;1
7;Fijo;CARCHI;30 - 35 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;560;2
7;Fijo;CARCHI;30 - 35 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CARCHI;35 - 40 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CARCHI;40 - 45 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;CARCHI;40 - 45 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;40 - 45 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;40 - 45 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;40 - 45 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;210;1
7;Fijo;CARCHI;40 - 45 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;45 - 50 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.120;4
7;Fijo;CARCHI;45 - 50 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;45 - 50 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;50 - 55 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;50 - 55 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CARCHI;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;CARCHI;55 - 60 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;560;2
7;Fijo;CARCHI;55 - 60 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;20 - 25 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;188,16;1
7;Fijo;CHIMBORAZO;20 - 25 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;257,38;1
7;Fijo;CHIMBORAZO;20 - 25 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;438,02;2
7;Fijo;CHIMBORAZO;25 - 30 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.070,42;4
7;Fijo;CHIMBORAZO;25 - 30 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;525;2
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;389,37;2
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PRIVADA;5-CURIA DIOSESANA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;840;3
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;25 - 30 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;30 - 35 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;30 - 35 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;840;3
7;Fijo;CHIMBORAZO;30 - 35 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.859,14;7
7;Fijo;CHIMBORAZO;30 - 35 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.080;10
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;557,43;2
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PRIVADA;7-AGRICOLA LABORES DE CAMPO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.109,59;4
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;780,98;3
7;Fijo;CHIMBORAZO;30 - 35 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.386,98;9
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;1.033,15;4
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PRIVADA;8-ARTESANAL;239  -  ECUATORIANA;194,45;1
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.089,63;4
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;1.120;4
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PUBLICA;13-ENTIDADES FINANCIERAS;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;35 - 40 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.240;8
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;812,86;3
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;35 - 40 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.102,87;4
7;Fijo;CHIMBORAZO;40 - 45 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;CHIMBORAZO;40 - 45 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;40 - 45 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.049,69;4
7;Fijo;CHIMBORAZO;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;932,48;4
7;Fijo;CHIMBORAZO;40 - 45 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;40 - 45 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;840;3
7;Fijo;CHIMBORAZO;40 - 45 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;1.120;4
7;Fijo;CHIMBORAZO;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;45 - 50 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;CHIMBORAZO;45 - 50 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;45 - 50 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;447,49;2
7;Fijo;CHIMBORAZO;45 - 50 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;50 - 55 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;50 - 55 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;50 - 55 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;50 - 55 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;401,3;2
7;Fijo;CHIMBORAZO;50 - 55 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;50 - 55 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;273,83;1
7;Fijo;CHIMBORAZO;55 - 60 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;55 - 60 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;55 - 60 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;CHIMBORAZO;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;55 - 60 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;60 - 65 años;FEMENINO;PRIVADA;25-EMPLEADOR DOMESTICO;239  -  ECUATORIANA;140;1
7;Fijo;CHIMBORAZO;60 - 65 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;CHIMBORAZO;60 - 65 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;560;2
7;Fijo;COTOPAXI;20 - 25 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;949,83;5
7;Fijo;COTOPAXI;20 - 25 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;538,97;2
7;Fijo;COTOPAXI;20 - 25 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;210,38;1
7;Fijo;COTOPAXI;25 - 30 años;FEMENINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;25 - 30 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.945,21;14
7;Fijo;COTOPAXI;25 - 30 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;227,06;1
7;Fijo;COTOPAXI;25 - 30 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.358,72;5
7;Fijo;COTOPAXI;25 - 30 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;25 - 30 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.264,98;10
7;Fijo;COTOPAXI;25 - 30 años;MASCULINO;PRIVADA;24-MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;25 - 30 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.655,73;16
7;Fijo;COTOPAXI;30 - 35 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.075,60;4
7;Fijo;COTOPAXI;30 - 35 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;840;3
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.529,57;10
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;456  -  VENEZOLANA;280;1
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;840;3
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;30 - 35 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;35 - 40 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.650,58;8
7;Fijo;COTOPAXI;35 - 40 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;1.354,05;5
7;Fijo;COTOPAXI;35 - 40 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;35 - 40 años;MASCULINO;PRIVADA;1- INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS22.50%;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;35 - 40 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.827,72;11
7;Fijo;COTOPAXI;35 - 40 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;COTOPAXI;35 - 40 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;40 - 45 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.520,95;17
7;Fijo;COTOPAXI;40 - 45 años;FEMENINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;560;2
7;Fijo;COTOPAXI;40 - 45 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;40 - 45 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.111,07;9
7;Fijo;COTOPAXI;40 - 45 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;40 - 45 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;45 - 50 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;730,93;5
7;Fijo;COTOPAXI;45 - 50 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;265,2;1
7;Fijo;COTOPAXI;45 - 50 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.580,78;6
7;Fijo;COTOPAXI;45 - 50 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;560;2
7;Fijo;COTOPAXI;45 - 50 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;COTOPAXI;45 - 50 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;840;3
7;Fijo;COTOPAXI;45 - 50 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;50 - 55 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;1.016,42;5
7;Fijo;COTOPAXI;50 - 55 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;265,2;1
7;Fijo;COTOPAXI;50 - 55 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;374,9;2
7;Fijo;COTOPAXI;50 - 55 años;MASCULINO;PRIVADA;3-EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA;239  -  ECUATORIANA;210;1
7;Fijo;COTOPAXI;50 - 55 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;55 - 60 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;633,57;4
7;Fijo;COTOPAXI;55 - 60 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;941,32;4
7;Fijo;COTOPAXI;55 - 60 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;55 - 60 años;MASCULINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;60 - 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;420,4;2
7;Fijo;COTOPAXI;60 - 65 años;MASCULINO;PUBLICA;16-ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR;239  -  ECUATORIANA;280;1
7;Fijo;COTOPAXI;Mas de 65 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;96;1
7;Fijo;EL ORO;20 - 25 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;20 - 25 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;20 - 25 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;678,17;3
7;Fijo;EL ORO;25 - 30 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;2.451,71;9
7;Fijo;EL ORO;25 - 30 años;FEMENINO;PRIVADA;31- MICRO EMPRESA (NO ARTESANAL);239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;25 - 30 años;FEMENINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;806,86;3
7;Fijo;EL ORO;25 - 30 años;FEMENINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;25 - 30 años;FEMENINO;PUBLICA;14-FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO;239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;25 - 30 años;MASCULINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.080;11
7;Fijo;EL ORO;25 - 30 años;MASCULINO;PRIVADA;6-CONSTRUCCION;239  -  ECUATORIANA;48,45;1
7;Fijo;EL ORO;25 - 30 años;MASCULINO;PUBLICA;10-ORGANISMOS DEL REGIMEN SECCIONAL;239  -  ECUATORIANA;560;2
7;Fijo;EL ORO;25 - 30 años;MASCULINO;PUBLICA;12-ENTIDADES PUBLICAS CON AUTONOMIA;239  -  ECUATORIANA;280;1
7;Fijo;EL ORO;30 - 35 años;FEMENINO;PRIVADA;2-EMPRESA PRIVADA -SOCIEDADES / COMPANIAS;239  -  ECUATORIANA;3.037,86;11
7;Fijo;EL ORO;30 - 35 años;FEMENINO;PRIVADA;26-COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS 20.50%;239  -  ECUATORIANA;280;1
